รูปนูนต่ำ	bas-relief; bosso-rilievo; low relief	๑๑ มี.ค. ๒๕๔๕
รูปนูนบาง	crushed relief; rilievo-schiacciato; rilievo-stiacciato	๑๑ มี.ค. ๒๕๔๕
รูปถอดแบบ	replica	๑๑ มี.ค. ๒๕๔๕
รูปทรง	form	๑๑ มี.ค. ๒๕๔๕
รูปทรงหลังเบี้ย	cabochon	๑๑ มี.ค. ๒๕๔๕
รูปทรงอิสระ	free form	๑๑ มี.ค. ๒๕๔๕
รูปทรงไม้กางเขน	cruciform	๑๑ มี.ค. ๒๕๔๕
avant-garde	กลุ่มล้ำยุค	๑๑ มี.ค. ๒๕๔๕
aventurine glaze	การเคลือบเกล็ดประกาย	๑๑ มี.ค. ๒๕๔๕
axis	เส้นแกน	๑๑ มี.ค. ๒๕๔๕
โลหะเจือ	alloy	๑๑ มี.ค. ๒๕๔๕
แลกเกอร์	lacquer	๑๑ มี.ค. ๒๕๔๕
เลขนศิลป์	graphic art	๑๑ มี.ค. ๒๕๔๕
เกรียงเขียนภาพ	painting knife	๑๑ มี.ค. ๒๕๔๕
เกรียงผสมสี	palette knife	๑๑ มี.ค. ๒๕๔๕
มกร	makara	๑๑ มี.ค. ๒๕๔๕
แก้วเคลือบแก้วสี	flashed glass	๑๑ มี.ค. ๒๕๔๕
แก้วกรุแก้วสี	cased glass	๑๑ มี.ค. ๒๕๔๕
เก้าอี้	chair	๑๑ มี.ค. ๒๕๔๕
เก้าอี้ยาว	settee	๑๑ มี.ค. ๒๕๔๕
เก้าอี้ยาวพนักสูง	settle	๑๑ มี.ค. ๒๕๔๕
เก้าอี้เท้าแขน	armchair	๑๑ มี.ค. ๒๕๔๕
เก้าอี้นวมยาว	sofa	๑๑ มี.ค. ๒๕๔๕
เกสตัลต์	Gestalt	๑๑ มี.ค. ๒๕๔๕
เกียรติมุข	kirtimukha	๑๑ มี.ค. ๒๕๔๕
ใกล้คลาสสิก	archaic	๑๑ มี.ค. ๒๕๔๕
เข็มจาร	drypoint	๑๑ มี.ค. ๒๕๔๕
เข็มจารปลายตัด	"<font class=""europe"">échoppe</font>"	๑๑ มี.ค. ๒๕๔๕
โคมระย้า	chandelier	๑๑ มี.ค. ๒๕๔๕
แคริอาทิด	caryatid	๑๑ มี.ค. ๒๕๔๕
โคเร	kore	๑๑ มี.ค. ๒๕๔๕
โครงหุ่นปั้น	armature	๑๑ มี.ค. ๒๕๔๕
เครื่องยอด	finial	๑๑ มี.ค. ๒๕๔๕
เครื่องเรือนแบบชิปเพนเดล	Chippendale	๑๑ มี.ค. ๒๕๔๕
เครื่องเรือนทรงกระพุ้ง	"<font class=""europe"">bombé</font>"	๑๑ มี.ค. ๒๕๔๕
เครื่องยึด	binder	๑๑ มี.ค. ๒๕๔๕
เครื่องเขิน	lacquerware	๑๑ มี.ค. ๒๕๔๕
เครื่องมือถู	burnisher	๑๑ มี.ค. ๒๕๔๕
เครื่องเพชรพลอย	jewelry	๑๑ มี.ค. ๒๕๔๕
เครื่องวาดเขียนย่อขยาย	pantograph	๑๑ มี.ค. ๒๕๔๕
เครื่องสังคโลก	celadon	๑๑ มี.ค. ๒๕๔๕
เครื่องอัด	copying press	๑๑ มี.ค. ๒๕๔๕
เครื่องลายคราม	blue-and-white ware	๑๑ มี.ค. ๒๕๔๕
เครื่องกระเบื้องกระดูก	bone china	๑๑ มี.ค. ๒๕๔๕
เครื่องฉายภาพทึบแสง	opaque projector	๑๑ มี.ค. ๒๕๔๕
เครื่องดินเผา	earthenware	๑๑ มี.ค. ๒๕๔๕
