เส้นชั้นประมาณ	approximate contour	๑๔ ม.ค. ๒๕๔๖
เส้นตรงแผนที่แบบสเตริโอกราฟิก	stereographic projection	๑๔ ม.ค. ๒๕๔๖
เศษบล็อก; บล็อกรอยเลื่อน	block	๑๔ ม.ค. ๒๕๔๖
aegirine	อีจิรีน	๑๔ ม.ค. ๒๕๔๖
aegirite	อีจิไรต์	๑๔ ม.ค. ๒๕๔๖
ร่อง, ช่อง; ร่องน้ำ, ลำน้ำ; ช่อง; ชั้นตัวกลาง	channel	๑๔ ม.ค. ๒๕๔๖
ร่องส่งแร่; ร่องน้ำริน	rill	๑๔ ม.ค. ๒๕๔๖
ร่องธาร	gully	๑๔ ม.ค. ๒๕๔๖
ร่องน้ำ, ลำน้ำ; ช่อง, ร่อง; ช่อง; ชั้นตัวกลาง	channel	๑๔ ม.ค. ๒๕๔๖
ร่องน้ำริน; ร่องส่งแร่	rill	๑๔ ม.ค. ๒๕๔๖
ร่องลึกหน้าเกาะ	foredeep	๑๔ ม.ค. ๒๕๔๖
ร่องลึกก้นสมุทร	oceanic trench; sea-floor trench; submarine trench	๑๔ ม.ค. ๒๕๔๖
มหายุค	era	๑๔ ม.ค. ๒๕๔๖
มหายุคมีโซโซอิก	Mesozoic era	๑๔ ม.ค. ๒๕๔๖
มหายุคไคโนโซอิก	Cainozoic Era	๑๔ ม.ค. ๒๕๔๖
มหายุคซีโนโซอิก	Cenozoic Era	๑๔ ม.ค. ๒๕๔๖
มหาสมุทร	ocean	๑๔ ม.ค. ๒๕๔๖
aeolian deposit; eolian deposit	สิ่งทับถมลมพา	๑๔ ม.ค. ๒๕๔๖
aeolian erosion; eolian erosion	การกร่อนเพราะลม	๑๔ ม.ค. ๒๕๔๖
มหายุคพรีแคมเบรียน	Precambrian Era	๑๔ ม.ค. ๒๕๔๖
มหายุคพาลีโอโซอิก	Palaeozoic Era; Paleozoic Era	๑๔ ม.ค. ๒๕๔๖
เสาน้ำแข็ง	sérac	๑๔ ม.ค. ๒๕๔๖
aerial magnetometer; airborne magnetometer	เครื่องวัดความเข้มสนามแม่เหล็กโลกทางอากาศ	๑๔ ม.ค. ๒๕๔๖
aerial photograph; air photograph	รูปถ่ายทางอากาศ	๑๔ ม.ค. ๒๕๔๖
aerial photography; air photography	การถ่ายรูปทางอากาศ	๑๔ ม.ค. ๒๕๔๖
aerolite	แอโรไลต์	๑๔ ม.ค. ๒๕๔๖
aeromagnetic	ความเข้มสนามแม่เหล็กโลก	๑๔ ม.ค. ๒๕๔๖
aerobic	-ใช้ออกซิเจน	๑๔ ม.ค. ๒๕๔๖
aerospace	ห้วงอากาศ-อวกาศ	๑๔ ม.ค. ๒๕๔๖
แหล่งแร่	mineral deposit	๑๔ ม.ค. ๒๕๔๖
